# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,PM_25_concentration,pressure,air_temp,ozone_concentration,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,volt,volt_set_2,sensor_error_code,solar_radiation,precip_accum,precip_accum_one_minute
,,ug/m3,INHG,Fahrenheit,ppb,%,Miles/hour,Degrees,Miles/hour,Inches,volts,volts,code,W/m**2,Inches,Inches
WBB,07/27/2023 04:57 MDT,,25.19,75.92,,35.57,0.0,,0.0,,13.13,,,0.0,,0.0
WBB,07/27/2023 04:58 MDT,,25.19,75.81,,35.98,0.0,,0.0,,13.14,,,0.0,,0.0
WBB,07/27/2023 04:59 MDT,,25.19,75.7,,34.65,0.0,,0.0,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:00 MDT,,25.2,75.52,31.75,35.26,0.44,197.4,2.64,,13.14,13.17,,0.0,,0.0
WBB,07/27/2023 05:01 MDT,,25.2,75.34,,36.11,0.41,180.4,3.29,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:02 MDT,,25.2,75.15,,35.42,1.05,216.6,2.64,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:03 MDT,,25.2,74.88,,34.62,1.6,237.9,2.85,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:04 MDT,,25.2,74.7,,34.57,2.16,242.0,4.17,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:05 MDT,,25.2,74.59,29.16,33.18,2.19,247.0,3.07,,13.13,13.18,,0.0,,0.0
WBB,07/27/2023 05:06 MDT,,25.19,74.55,,34.82,1.0,286.6,3.29,,13.06,,,0.0,,0.0
WBB,07/27/2023 05:07 MDT,,25.19,74.48,,36.08,3.35,326.5,3.73,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:08 MDT,,25.19,74.37,,34.23,1.7,330.1,3.29,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:09 MDT,,25.19,74.34,,35.1,0.0,,0.0,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:10 MDT,,25.2,74.25,30.87,35.38,0.0,,0.0,,13.13,13.17,,0.0,,0.0
WBB,07/27/2023 05:11 MDT,,25.2,74.19,,36.8,0.0,,0.0,,13.05,,,0.0,,0.0
WBB,07/27/2023 05:12 MDT,,25.19,74.07,,36.84,0.0,,0.0,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:13 MDT,,25.19,73.98,,36.64,0.3,41.69,1.75,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:14 MDT,,25.19,73.9,,36.77,2.52,50.99,3.07,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:15 MDT,,25.19,73.89,29.35,35.85,2.42,49.98,3.07,,13.14,13.23,,0.0,,0.0
WBB,07/27/2023 05:16 MDT,,25.19,73.94,,35.85,2.7,37.69,3.95,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:17 MDT,,25.19,74.14,,34.8,3.99,23.06,4.6,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:18 MDT,,25.19,74.3,,33.89,4.85,16.84,5.26,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:19 MDT,,25.19,74.53,,33.34,3.64,25.03,4.6,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:20 MDT,,25.19,74.7,32.99,32.93,2.21,34.82,3.29,,13.14,13.17,,0.0,,0.0
WBB,07/27/2023 05:21 MDT,,25.19,75.02,,32.51,2.95,21.56,4.17,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:22 MDT,,25.19,75.33,,31.55,4.64,11.37,5.04,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:23 MDT,,25.19,75.74,,30.42,4.02,33.04,4.6,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:24 MDT,,25.19,76.32,,29.23,5.14,36.26,5.7,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:25 MDT,,25.19,77.2,33.35,28.29,4.63,35.78,5.04,,13.14,13.23,,0.0,,0.0
WBB,07/27/2023 05:26 MDT,,25.19,77.7,,27.84,3.82,39.41,4.82,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:27 MDT,,25.19,78.03,,27.38,3.3,31.53,4.38,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:28 MDT,,25.19,78.13,,27.08,3.85,29.48,4.38,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:29 MDT,,25.19,78.08,,28.03,1.74,28.27,3.51,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:30 MDT,,25.19,77.81,35.01,30.07,0.0,,0.22,,13.14,13.17,,0.0,,0.0
WBB,07/27/2023 05:31 MDT,,25.19,77.45,,30.83,0.0,,0.0,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:32 MDT,,25.19,77.04,,31.59,0.31,203.8,3.07,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:33 MDT,,25.19,76.51,,33.15,5.81,188.8,7.23,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:34 MDT,,25.19,75.94,,33.47,7.69,197.6,9.64,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:35 MDT,,25.19,75.45,29.58,33.28,6.87,194.2,8.55,,13.13,13.19,,0.0,,0.0
WBB,07/27/2023 05:36 MDT,,25.19,75.13,,33.1,2.72,213.0,6.35,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:37 MDT,,25.19,75.0,,32.3,0.63,314.5,2.42,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:38 MDT,,25.19,75.11,,32.39,3.22,341.3,4.6,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:39 MDT,,25.19,75.2,,31.72,5.08,355.1,6.79,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:40 MDT,,25.19,75.42,32.99,31.34,6.49,2.74,7.89,,13.13,13.17,,0.0,,0.0
WBB,07/27/2023 05:41 MDT,,25.19,75.54,,32.22,1.89,14.5,5.26,,13.06,,,0.0,,0.0
WBB,07/27/2023 05:42 MDT,,25.19,75.33,,34.23,2.92,137.2,5.26,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:43 MDT,,25.19,74.98,,33.94,0.15,1.62,1.53,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:44 MDT,,25.19,74.95,,32.55,2.9,355.5,5.48,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:45 MDT,,25.19,74.95,31.37,32.61,5.32,3.62,6.35,,13.14,13.18,,0.0,,0.0
WBB,07/27/2023 05:46 MDT,,25.19,74.91,,32.39,5.73,13.48,6.57,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:47 MDT,,25.19,74.93,,32.3,2.07,18.85,4.38,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:48 MDT,,25.19,74.89,,33.63,0.53,195.5,2.42,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:49 MDT,,25.19,74.79,,33.33,0.32,168.1,2.42,,13.14,,,0.0,,0.0
WBB,07/27/2023 05:50 MDT,,25.19,74.75,32.71,33.08,0.0,,0.0,,13.14,13.19,,0.0,,0.0
WBB,07/27/2023 05:51 MDT,,25.19,74.75,,32.65,0.59,16.36,2.2,,13.06,,,0.0,,0.0
WBB,07/27/2023 05:52 MDT,,25.19,74.86,,32.55,0.87,13.53,1.97,,13.15,,,0.0,,0.0
WBB,07/27/2023 05:53 MDT,,25.19,74.95,,32.97,0.81,17.49,2.64,,13.15,,,0.0,,0.0
WBB,07/27/2023 05:54 MDT,,25.19,75.29,,30.84,0.52,17.45,2.2,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:55 MDT,,25.19,75.83,34.11,30.85,0.0,,0.0,,13.15,13.23,,0.0,,0.0
WBB,07/27/2023 05:56 MDT,,25.19,75.96,,31.01,0.0,,0.0,,13.13,,,0.0,,0.0
WBB,07/27/2023 05:57 MDT,,25.19,75.97,,30.5,1.39,21.09,2.85,,13.06,,,0.0,,0.0
WBB,07/27/2023 05:58 MDT,,25.19,76.1,,30.17,0.55,7.33,2.2,,13.15,,,0.0,,0.0
WBB,07/27/2023 05:59 MDT,,25.19,76.15,,30.88,0.55,3.29,2.64,,13.15,,,0.02,,0.0
WBB,07/27/2023 06:00 MDT,,25.19,76.05,35.18,31.21,0.0,,0.0,,13.15,13.23,,0.11,,0.0
WBB,07/27/2023 06:01 MDT,,25.19,75.96,,31.9,0.0,,0.0,,13.08,,,0.18,,0.0
WBB,07/27/2023 06:02 MDT,,25.19,75.67,,33.63,3.18,182.5,5.91,,13.13,,,0.2,,0.0
WBB,07/27/2023 06:03 MDT,,25.19,75.25,,34.07,4.25,200.9,5.91,,13.15,,,0.2,,0.0
WBB,07/27/2023 06:04 MDT,,25.19,74.73,,34.32,3.58,216.6,4.82,,13.15,,,0.2,,0.0
WBB,07/27/2023 06:05 MDT,,25.19,74.34,30.21,34.91,4.95,211.1,6.35,,13.15,13.18,,0.2,,0.0
WBB,07/27/2023 06:06 MDT,,25.19,73.99,,35.67,5.12,194.4,6.35,,13.06,,,0.22,,0.0
WBB,07/27/2023 06:07 MDT,,25.19,73.74,,35.24,2.77,198.4,4.6,,13.06,,,0.5,,0.0
WBB,07/27/2023 06:08 MDT,,25.19,73.62,,34.77,1.17,212.3,1.97,,13.13,,,0.6,,0.0
WBB,07/27/2023 06:09 MDT,,25.19,73.56,,35.3,0.01,217.7,0.22,,13.15,,,0.6,,0.0
WBB,07/27/2023 06:10 MDT,,25.19,73.56,29.72,34.87,0.0,,0.0,,13.15,13.18,,0.6,,0.0
WBB,07/27/2023 06:11 MDT,,25.19,73.58,,35.57,0.0,,0.0,,13.15,,,0.85,,0.0
WBB,07/27/2023 06:12 MDT,,25.2,73.56,,36.15,1.16,207.7,3.95,,13.15,,,1.0,,0.0
WBB,07/27/2023 06:13 MDT,,25.2,73.53,,35.72,5.56,220.2,6.35,,13.13,,,1.0,,0.0
WBB,07/27/2023 06:14 MDT,,25.2,73.63,,34.94,3.72,224.9,5.48,,13.15,,,1.07,,0.0
WBB,07/27/2023 06:15 MDT,,25.2,73.67,30.55,34.82,0.77,256.7,2.42,,13.15,13.17,,1.4,,0.0
WBB,07/27/2023 06:16 MDT,,25.2,73.76,,35.06,0.0,,0.0,,13.06,,,1.4,,0.0
WBB,07/27/2023 06:17 MDT,,25.2,73.72,,36.63,0.0,,0.0,,13.15,,,1.49,,0.0
WBB,07/27/2023 06:18 MDT,,25.19,73.6,,35.71,0.41,27.73,1.53,,13.15,,,1.79,,0.0
WBB,07/27/2023 06:19 MDT,,25.2,73.49,,37.29,0.11,44.4,0.87,,13.15,,,1.8,,0.0
WBB,07/27/2023 06:20 MDT,,25.2,73.22,28.53,38.2,0.0,,0.0,,13.15,13.18,,1.83,,0.0
WBB,07/27/2023 06:21 MDT,,25.2,73.08,,37.11,0.29,35.01,2.42,,13.1,,,2.16,,0.0
WBB,07/27/2023 06:22 MDT,,25.19,73.15,,36.73,4.22,46.69,5.91,,13.15,,,2.21,,0.0
WBB,07/27/2023 06:23 MDT,,25.19,73.17,,37.12,5.11,65.62,5.7,,13.15,,,2.53,,0.0
WBB,07/27/2023 06:24 MDT,,25.2,73.15,,36.27,3.03,86.4,4.38,,13.13,,,2.83,,0.0
WBB,07/27/2023 06:25 MDT,,25.2,73.2,30.45,36.08,1.09,94.1,2.42,,13.15,13.18,,3.33,,0.0
WBB,07/27/2023 06:26 MDT,,25.19,73.31,,36.91,0.0,,0.0,,13.09,,,4.06,,0.0
WBB,07/27/2023 06:27 MDT,,25.2,73.31,,37.45,1.12,112.4,2.2,,13.13,,,5.14,,0.0
WBB,07/27/2023 06:28 MDT,,25.19,73.33,,39.11,2.17,98.8,3.07,,13.15,,,6.42,,0.0
WBB,07/27/2023 06:29 MDT,,25.19,73.4,,36.51,5.55,84.8,7.67,,13.15,,,7.95,,0.0
WBB,07/27/2023 06:30 MDT,,25.19,73.58,33.06,34.46,7.81,77.23,8.33,,13.13,13.19,,9.58,,0.0
WBB,07/27/2023 06:31 MDT,,25.19,73.98,,32.98,8.46,76.24,10.08,,13.15,,,11.14,,0.0
WBB,07/27/2023 06:32 MDT,,25.19,74.53,,32.48,9.13,92.4,11.62,,13.15,,,12.66,,0.0
WBB,07/27/2023 06:33 MDT,,25.19,75.51,,30.28,8.3,93.5,10.08,,13.06,,,13.72,,0.0
WBB,07/27/2023 06:34 MDT,,25.19,76.15,,30.65,5.25,81.3,7.01,,13.05,,,14.45,,0.0
WBB,07/27/2023 06:35 MDT,,25.19,76.53,34.94,29.62,6.18,81.9,7.89,,13.14,13.18,,15.05,,0.0
WBB,07/27/2023 06:36 MDT,,25.19,76.73,,29.84,3.35,120.1,5.7,,13.15,,,15.64,,0.0
WBB,07/27/2023 06:37 MDT,,25.19,77.14,,28.77,3.3,87.1,5.26,,13.15,,,16.78,,0.0
WBB,07/27/2023 06:38 MDT,,25.19,77.41,,28.81,3.99,85.7,5.91,,13.15,,,17.83,,0.0
WBB,07/27/2023 06:39 MDT,,25.19,77.61,,29.36,6.24,87.2,7.46,,13.15,,,18.9,,0.0
WBB,07/27/2023 06:40 MDT,,25.19,77.67,37.07,29.73,6.21,70.98,7.01,,13.13,13.18,,20.26,,0.0
WBB,07/27/2023 06:41 MDT,,25.19,77.88,,28.9,5.86,70.33,6.79,,13.15,,,21.94,,0.0
WBB,07/27/2023 06:42 MDT,,25.19,78.19,,28.09,4.63,73.46,5.26,,13.05,,,24.25,,0.0
WBB,07/27/2023 06:43 MDT,,25.19,78.53,,26.87,4.71,74.87,5.7,,13.07,,,26.6,,0.0
WBB,07/27/2023 06:44 MDT,,25.19,79.18,,25.28,4.34,73.53,5.04,,13.15,,,26.76,,0.0
WBB,07/27/2023 06:45 MDT,,25.19,79.81,40.43,25.01,3.91,76.11,5.26,,13.15,13.24,,25.09,,0.0
WBB,07/27/2023 06:46 MDT,,25.19,80.06,,25.52,3.73,76.4,4.6,,13.15,,,24.56,,0.0
WBB,07/27/2023 06:47 MDT,,25.19,80.42,,24.07,3.92,69.31,5.04,,13.15,,,23.48,,0.0
WBB,07/27/2023 06:48 MDT,,25.19,80.78,,23.98,4.43,65.15,5.04,,13.08,,,23.34,,0.0
WBB,07/27/2023 06:49 MDT,,25.18,80.91,,23.96,3.88,70.13,4.82,,13.13,,,23.58,,0.0
WBB,07/27/2023 06:50 MDT,,25.19,80.94,39.52,24.07,2.58,60.75,3.29,,13.15,13.18,,22.55,,0.0
WBB,07/27/2023 06:51 MDT,,25.19,80.94,,24.16,1.6,67.7,2.85,,13.05,,,21.24,,0.0
WBB,07/27/2023 06:52 MDT,,25.19,80.89,,24.73,0.07,84.2,0.44,,13.13,,,19.96,,0.0
WBB,07/27/2023 06:53 MDT,,25.19,80.73,,26.0,0.0,,0.0,,13.15,,,19.01,,0.0
WBB,07/27/2023 06:54 MDT,,25.19,80.55,,25.87,0.0,,0.0,,13.13,,,18.84,,0.0
WBB,07/27/2023 06:55 MDT,,25.19,80.56,36.82,25.84,0.08,60.46,1.53,,13.14,13.18,,19.25,,0.0
WBB,07/27/2023 06:56 MDT,,25.19,80.53,,25.42,0.44,58.92,1.75,,13.05,,,20.28,,0.0
WBB,07/27/2023 06:57 MDT,,25.19,80.49,,24.64,0.0,,0.0,,13.13,,,21.5,,0.0
WBB,07/27/2023 06:58 MDT,,25.19,80.47,,25.24,0.0,,0.0,,13.14,,,23.22,,0.0
WBB,07/27/2023 06:59 MDT,,25.19,80.38,,25.75,0.0,,0.0,,13.14,,,26.59,,0.0
WBB,07/27/2023 07:00 MDT,,25.19,80.47,36.82,23.77,0.0,,0.0,,13.13,13.18,,31.08,,0.0
WBB,07/27/2023 07:01 MDT,,25.19,80.8,,23.21,0.0,,0.0,,13.14,,,36.7,,0.0
WBB,07/27/2023 07:02 MDT,,25.19,80.83,,26.42,2.5,232.8,6.13,,13.13,,,42.52,,0.0
WBB,07/27/2023 07:03 MDT,,25.2,79.86,,28.0,7.15,229.3,9.42,,13.14,,,47.75,,0.0
WBB,07/27/2023 07:04 MDT,,25.2,78.17,,30.07,7.59,227.4,9.21,,13.14,,,54.48,,0.0
WBB,07/27/2023 07:05 MDT,,25.19,77.02,31.34,30.44,3.75,234.3,6.35,,13.13,13.22,,59.61,,0.0
WBB,07/27/2023 07:06 MDT,,25.2,76.51,,31.27,3.68,231.1,5.04,,13.05,,,61.8,,0.0
WBB,07/27/2023 07:07 MDT,,25.2,76.21,,31.08,3.32,221.7,4.17,,13.14,,,61.86,,0.0
WBB,07/27/2023 07:08 MDT,,25.2,76.05,,31.7,1.49,204.6,3.07,,13.14,,,59.67,,0.0
WBB,07/27/2023 07:09 MDT,,25.2,75.96,,31.47,0.86,231.0,1.75,,13.14,,,54.26,,0.0
WBB,07/27/2023 07:10 MDT,,25.2,75.9,30.74,31.73,1.85,214.8,4.17,,13.13,13.23,,46.97,,0.0
WBB,07/27/2023 07:11 MDT,,25.2,75.79,,32.73,2.32,206.2,4.17,,13.13,,,40.9,,0.0
WBB,07/27/2023 07:12 MDT,,25.2,75.65,,31.49,0.0,,0.0,,13.14,,,36.08,,0.0
WBB,07/27/2023 07:13 MDT,,25.2,75.61,,31.94,0.0,,0.0,,13.13,,,32.4,,0.0
WBB,07/27/2023 07:14 MDT,,25.2,75.56,,33.39,0.48,308.4,2.42,,13.14,,,30.14,,0.0
WBB,07/27/2023 07:15 MDT,,25.2,75.51,28.45,33.29,0.0,,0.0,,13.14,13.16,,29.05,,0.0
WBB,07/27/2023 07:16 MDT,,25.2,75.31,,34.85,2.38,13.71,5.91,,13.14,,,28.58,,0.0
WBB,07/27/2023 07:17 MDT,,25.19,74.91,,35.17,7.11,17.19,7.89,,13.13,,,28.7,,0.0
WBB,07/27/2023 07:18 MDT,,25.2,74.53,,35.15,3.57,16.42,6.57,,13.06,,,28.76,,0.0
WBB,07/27/2023 07:19 MDT,,25.2,74.41,,36.52,0.0,,0.0,,13.13,,,29.46,,0.0
WBB,07/27/2023 07:20 MDT,,25.21,74.28,26.05,36.79,0.49,133.7,1.97,,13.14,13.16,,31.57,,0.0
WBB,07/27/2023 07:21 MDT,,25.2,74.14,,36.03,1.7,76.57,2.85,,13.06,,,34.57,,0.0
WBB,07/27/2023 07:22 MDT,,25.2,74.16,,35.33,2.08,35.34,3.29,,13.13,,,36.25,,0.0
WBB,07/27/2023 07:23 MDT,,25.2,74.23,,35.67,0.05,18.39,1.09,,13.14,,,36.39,,0.0
WBB,07/27/2023 07:24 MDT,,25.2,74.26,,34.43,1.11,5.06,3.51,,13.12,,,34.89,,0.0
WBB,07/27/2023 07:25 MDT,,25.2,74.55,26.82,33.3,2.89,33.13,4.38,,13.14,13.17,,33.05,,0.0
WBB,07/27/2023 07:26 MDT,,25.2,74.64,,34.34,0.61,66.57,1.53,,13.14,,,31.49,,0.0
WBB,07/27/2023 07:27 MDT,,25.2,74.7,,34.22,0.01,69.02,0.22,,13.13,,,31.68,,0.0
WBB,07/27/2023 07:28 MDT,,25.2,74.71,,33.89,0.0,,0.0,,13.14,,,33.92,,0.0
WBB,07/27/2023 07:29 MDT,,25.2,74.7,,33.69,0.0,,0.0,,13.14,,,36.59,,0.0
WBB,07/27/2023 07:30 MDT,,25.2,74.73,31.37,35.86,0.0,,0.0,,13.13,13.22,,38.69,,0.0
WBB,07/27/2023 07:31 MDT,,25.2,74.71,,37.76,0.0,,0.0,,13.14,,,40.63,,0.0
WBB,07/27/2023 07:32 MDT,,25.2,74.75,,37.41,0.0,,0.0,,13.14,,,42.23,,0.0
WBB,07/27/2023 07:33 MDT,,25.2,74.75,,35.73,0.96,3.18,2.42,,13.06,,,44.15,,0.0
WBB,07/27/2023 07:34 MDT,,25.2,74.73,,36.32,0.72,4.07,1.75,,13.14,,,45.71,,0.0
WBB,07/27/2023 07:35 MDT,,25.2,74.68,28.74,35.71,1.92,352.0,3.29,,13.13,13.16,,46.88,,0.0
WBB,07/27/2023 07:36 MDT,,25.2,74.75,,33.56,3.8,340.1,4.82,,13.14,,,48.83,,0.0
WBB,07/27/2023 07:37 MDT,,25.2,74.89,,32.84,2.52,336.1,3.73,,13.14,,,52.12,,0.0
WBB,07/27/2023 07:38 MDT,,25.2,75.04,,32.94,0.01,349.3,0.44,,13.14,,,56.93,,0.0
WBB,07/27/2023 07:39 MDT,,25.2,75.02,,35.58,0.0,,0.0,,13.14,,,62.66,,0.0
WBB,07/27/2023 07:40 MDT,,25.2,74.97,30.87,33.96,1.78,1.58,4.17,,13.15,13.22,,68.63,,0.0
WBB,07/27/2023 07:41 MDT,,25.2,75.0,,33.55,3.81,348.0,4.82,,13.13,,,73.72,,0.0
WBB,07/27/2023 07:42 MDT,,25.2,75.11,,32.71,1.3,332.0,5.04,,13.05,,,78.78,,0.0
WBB,07/27/2023 07:43 MDT,,25.2,75.29,,33.53,1.13,321.4,2.85,,13.13,,,82.8,,0.0
WBB,07/27/2023 07:44 MDT,,25.2,75.38,,34.54,0.69,347.0,2.85,,13.14,,,86.4,,0.0
WBB,07/27/2023 07:45 MDT,,25.2,75.42,30.93,35.13,0.0,,0.0,,13.15,13.17,,114.8,,0.0
WBB,07/27/2023 07:46 MDT,,25.2,75.65,,34.2,0.0,,0.0,,13.15,,,193.8,,0.0
WBB,07/27/2023 07:47 MDT,,25.2,75.99,,33.51,0.0,,0.0,,13.15,,,244.1,,0.0
WBB,07/27/2023 07:48 MDT,,25.2,76.42,,32.86,1.96,357.9,3.29,,13.13,,,266.1,,0.0
WBB,07/27/2023 07:49 MDT,,25.2,76.98,,31.69,2.92,13.67,3.51,,13.14,,,282.3,,0.0
WBB,07/27/2023 07:50 MDT,,25.2,77.45,28.19,31.25,1.76,9.17,3.73,,13.15,13.19,,288.0,,0.0
WBB,07/27/2023 07:51 MDT,,25.2,77.81,,31.48,0.0,,0.0,,13.06,,,293.5,,0.0
WBB,07/27/2023 07:52 MDT,,25.21,78.04,,32.56,2.59,336.4,4.38,,13.14,,,298.4,,0.0
WBB,07/27/2023 07:53 MDT,,25.21,78.24,,31.14,3.11,339.7,4.82,,13.15,,,302.2,,0.0
WBB,07/27/2023 07:54 MDT,,25.21,78.49,,30.8,4.94,336.8,5.48,,13.14,,,299.3,,0.0
WBB,07/27/2023 07:55 MDT,,25.21,78.57,29.88,30.92,4.5,331.9,5.26,,13.14,13.17,,176.9,,0.0
WBB,07/27/2023 07:56 MDT,,25.21,78.39,,31.45,2.91,349.5,5.04,,13.14,,,141.6,,0.0
WBB,07/27/2023 07:57 MDT,,25.21,78.13,,32.02,0.25,337.5,1.75,,13.05,,,208.4,,0.0
WBB,07/27/2023 07:58 MDT,,25.21,78.22,,32.34,1.55,325.4,5.04,,13.14,,,187.8,,0.0
WBB,07/27/2023 07:59 MDT,,25.2,77.86,,32.83,5.82,344.8,7.01,,13.14,,,110.0,,0.0
WBB,07/27/2023 08:00 MDT,,25.2,77.49,30.43,32.36,4.63,345.9,7.23,,13.13,13.18,,130.6,,0.0
WBB,07/27/2023 08:01 MDT,,25.21,77.23,,32.56,4.28,3.26,6.35,,13.12,,,138.2,,0.0
WBB,07/27/2023 08:02 MDT,,25.21,77.27,,31.86,0.82,9.6,4.82,,13.14,,,114.7,,0.0
WBB,07/27/2023 08:03 MDT,,25.21,77.47,,32.34,0.09,41.63,1.09,,13.04,,,97.9,,0.0
WBB,07/27/2023 08:04 MDT,,25.21,77.63,,32.46,0.0,,0.0,,13.13,,,138.5,,0.0
WBB,07/27/2023 08:05 MDT,,25.21,77.59,32.94,33.25,0.97,353.9,1.97,,13.13,13.18,,178.9,,0.0
WBB,07/27/2023 08:06 MDT,,25.21,77.43,,33.27,2.42,1.26,3.07,,13.05,,,104.9,,0.0
WBB,07/27/2023 08:07 MDT,,25.21,77.27,,33.14,2.92,350.2,3.73,,13.13,,,181.3,,0.0
WBB,07/27/2023 08:08 MDT,,25.21,77.32,,32.41,2.34,355.9,3.51,,13.13,,,281.3,,0.0
WBB,07/27/2023 08:09 MDT,,25.21,77.58,,32.06,2.66,352.9,4.6,,13.13,,,217.0,,0.0
WBB,07/27/2023 08:10 MDT,,25.21,77.94,32.23,31.36,4.29,337.3,7.01,,13.13,13.16,,145.4,,0.0
WBB,07/27/2023 08:11 MDT,,25.21,78.21,,31.4,5.73,345.6,8.99,,13.13,,,283.5,,0.0
WBB,07/27/2023 08:12 MDT,,25.21,78.75,,30.43,0.14,304.5,1.09,,13.05,,,334.7,,0.0
WBB,07/27/2023 08:13 MDT,,25.21,79.39,,31.7,0.0,,0.0,,13.13,,,339.6,,0.0
WBB,07/27/2023 08:14 MDT,,25.22,79.84,,32.14,0.62,248.4,3.29,,13.12,,,344.8,,0.0
WBB,07/27/2023 08:15 MDT,,25.22,80.1,28.16,31.41,2.89,322.6,4.82,,13.13,13.22,,271.9,,0.0
WBB,07/27/2023 08:16 MDT,,25.22,80.11,,30.44,3.03,346.0,4.17,,13.05,,,332.6,,0.0
WBB,07/27/2023 08:17 MDT,,25.22,80.49,,28.98,3.06,351.2,4.17,,13.13,,,368.3,,0.0
WBB,07/27/2023 08:18 MDT,,25.22,80.92,,28.25,2.84,0.06,3.95,,13.06,,,386.5,,0.0
WBB,07/27/2023 08:19 MDT,,25.21,81.05,,27.88,2.58,5.49,3.07,,13.13,,,423.9,,0.0
WBB,07/27/2023 08:20 MDT,,25.22,81.21,31.33,27.3,1.2,6.53,2.2,,13.13,13.2,,452.1,,0.0
WBB,07/27/2023 08:21 MDT,,25.22,81.86,,26.48,0.0,,0.0,,13.13,,,474.7,,0.0
WBB,07/27/2023 08:22 MDT,,25.22,82.71,,27.81,0.61,309.8,2.85,,13.12,,,489.4,,0.0
WBB,07/27/2023 08:23 MDT,,25.22,82.98,,28.12,2.53,277.2,7.23,,13.12,,,481.1,,0.0
WBB,07/27/2023 08:24 MDT,,25.22,82.72,,26.76,1.49,264.1,6.79,,13.12,,,456.6,,0.0
WBB,07/27/2023 08:25 MDT,,25.22,82.65,31.91,28.0,2.04,312.2,4.38,,13.12,13.2,,375.2,,0.0
WBB,07/27/2023 08:26 MDT,,25.22,82.26,,29.18,3.99,309.3,5.91,,13.12,,,388.8,,0.0
WBB,07/27/2023 08:27 MDT,,25.22,81.57,,30.61,2.9,312.3,4.38,,13.11,,,198.6,,0.0
WBB,07/27/2023 08:28 MDT,,25.22,80.92,,31.11,0.96,280.5,3.95,,13.12,,,179.6,,0.0
WBB,07/27/2023 08:29 MDT,,25.22,80.58,,30.82,0.06,268.5,0.66,,13.12,,,183.4,,0.0
WBB,07/27/2023 08:30 MDT,,25.22,80.55,29.7,30.96,0.39,286.9,3.51,,13.12,13.14,,102.9,,0.0
WBB,07/27/2023 08:31 MDT,,25.22,80.51,,29.31,1.13,261.8,4.17,,13.11,,,80.6,,0.0
WBB,07/27/2023 08:32 MDT,,25.22,80.37,,31.21,3.12,201.9,5.48,,13.11,,,64.08,,0.0
WBB,07/27/2023 08:33 MDT,,25.22,80.01,,30.11,5.56,140.9,8.11,,13.12,,,51.06,,0.0
WBB,07/27/2023 08:34 MDT,,25.22,79.75,,29.02,1.45,126.3,6.79,,13.02,,,42.2,,0.0
WBB,07/27/2023 08:35 MDT,,25.22,79.7,33.29,29.68,0.0,,0.0,,13.11,13.13,,35.9,,0.0
WBB,07/27/2023 08:36 MDT,,25.23,79.63,,30.93,2.1,256.7,3.95,,13.04,,,31.15,,0.0
WBB,07/27/2023 08:37 MDT,,25.23,79.47,,31.28,1.74,262.4,7.23,,13.11,,,27.73,,0.0
WBB,07/27/2023 08:38 MDT,,25.23,79.29,,30.58,7.56,233.4,9.42,,13.11,,,25.34,,0.0
WBB,07/27/2023 08:39 MDT,,25.24,78.87,,31.55,6.77,230.2,8.55,,13.11,,,23.67,,0.0
